Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Rank_Mean,Upset,Selected_Player,Opponent,match_index,youtube_search_query,youtube_video_id,youtube_video_title,youtube_channel_title,youtube_published_at,youtube_url,comment_number,comment_text,comment_likes,comment_published_at,sentiment_score,negative_score,neutral_score,positive_score,compound_score,sentiment_label
French Open,2025-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Zverev A.,Djokovic N.,6,3,4230,7285,1.91,1.91,4-6 6-3 6-2 6-4,4.5,True,Zverev,Djokovic N.,17,Djokovic vs Zverev French Open 2025 highlights,S5GaQ8szRw0,Novak Djokovic vs Alexander Zverev - FULL Quarterfinal Highlights | Roland Garros 2025,House of Highlights,2025-06-04T22:06:46Z,https://www.youtube.com/watch?v=S5GaQ8szRw0,25,"House of highlights posting NBA, MLB and tennis highlights. Lengthy highlights and great recaps goated for real. Even better than their own respective channels at times",11,2025-06-04T22:26:48Z,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8689}",0.0,0.701,0.299,0.8689,Positive
Internazionali BNL d'Italia,2025-05-14,Masters 1000,Outdoor,Clay,Quarterfinals,3,Musetti L.,Zverev A.,Musetti L.,9,2,3550,8085,2.38,1.57,7-6 6-4,5.5,True,Zverev,Musetti L.,18,Musetti vs Zverev Internazionali BNL d'Italia 2025 highlights,BGnqhnkHlPk,Musetti vs Zverev | QF Highlights | Internazionali BNL d’Italia 2025,Internazionali BNL d'Italia,2025-05-14T23:01:36Z,https://www.youtube.com/watch?v=BGnqhnkHlPk,1,FANTASTICO!!!!!!!!!!!!!!!!!!!!!!!! BRAVISSIMO Musetti,0,2025-05-15T05:03:24Z,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.5108}",0.0,0.377,0.623,0.5108,Positive
Internazionali BNL d'Italia,2025-05-14,Masters 1000,Outdoor,Clay,Quarterfinals,3,Musetti L.,Zverev A.,Musetti L.,9,2,3550,8085,2.38,1.57,7-6 6-4,5.5,True,Zverev,Musetti L.,18,Musetti vs Zverev Internazionali BNL d'Italia 2025 highlights,BGnqhnkHlPk,Musetti vs Zverev | QF Highlights | Internazionali BNL d’Italia 2025,Internazionali BNL d'Italia,2025-05-14T23:01:36Z,https://www.youtube.com/watch?v=BGnqhnkHlPk,2,Battle of two chokers,1,2025-05-14T23:20:53Z,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",0.464,0.536,0.0,-0.3818,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,1,Cerundolo and Musetti are graduating to the big leagues this tournament.,40,2025-04-29T19:08:37Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,2,"Very smart play by Cerundolo, he seems to know exactly how to play against Zverev.",140,2025-04-29T17:55:54Z,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.7947}",0.0,0.598,0.402,0.7947,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,3,Really like see Cerundolo playin. One of my favorite players,114,2025-04-29T17:56:55Z,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.6997}",0.0,0.58,0.42,0.6997,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,4,Cerundolo been so consistent this season. 11th best player this year and he doesn't have tournaments were he got more than 200 points. Third Masters QF this season as well,35,2025-04-29T19:00:26Z,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.743}",0.0,0.816,0.184,0.743,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,5,"francisco actually such a nice guy, he has done well",24,2025-04-29T18:34:24Z,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.5994}",0.0,0.62,0.38,0.5994,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,6,"Francisco Cerundolo turning into the new Taylor Fritz, the way he’s living rent free in Zverev’s head",272,2025-04-29T17:48:20Z,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}",0.0,0.829,0.171,0.5106,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,7,Those drop shots from Cerundolo..ouch..everyone seems new to Zverev..,33,2025-04-29T18:01:01Z,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}",0.208,0.792,0.0,-0.2732,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,8,"Cerundulo might have the most beautiful forehand shot on tour. Clean, powerful, accurate and you can feel players fear it when its about to come.",50,2025-04-29T18:07:58Z,"{'neg': 0.094, 'neu': 0.62, 'pos': 0.286, 'compound': 0.7574}",0.094,0.62,0.286,0.7574,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,9,Francisco Cerundolo lo trovo un ottimo tennista. Il suo gioco è essenziale e concreto e poi che sensibilità!!! Complimenti. 🎉,12,2025-04-29T18:16:11Z,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.5538}",0.0,0.848,0.152,0.5538,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,10,"Vamos Fran, carajo !!!!!!! Sabia que ganarias, te tenia MUCHA FE. A seguir en este nivel. Felicitaciones....",7,2025-04-29T18:15:16Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,11,Merece ganar un titulo demostrando jerarquía a los de arriba vamos Fran!!,7,2025-04-29T18:18:43Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,12,Vaya partidazo de Fran !,5,2025-04-29T18:09:27Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,13,"Bien por el vecino vamos a ganar Madrid Francisco saludos desde Uruguay ,abril  2025",6,2025-04-29T18:11:33Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,14,"Lets see if he can finally click and unblock himself. Sadly, Cerundolo's problem has always been consistency and loosing immediately after a big win, you can never underestimate his ability to loose against a lower ranked player. 
Vamos Fran, con todo!",8,2025-04-29T19:01:04Z,"{'neg': 0.236, 'neu': 0.655, 'pos': 0.11, 'compound': -0.6774}",0.236,0.655,0.11,-0.6774,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,15,why is zverev standing sooooo far behind the baseline??? you would think he'd move up a bit after the 100th drop shot,27,2025-04-29T18:49:03Z,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.3899}",0.112,0.888,0.0,-0.3899,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,16,Finally holds his nerve to win. About time.,27,2025-04-29T17:55:09Z,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.0,0.648,0.352,0.5859,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,17,"Tremendo Fran cerundolo, mejoro bastante y si es un gran jugador, jugando como lo que es un campeón!",2,2025-04-29T18:19:50Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,18,"Cerúndolo tiene nivel de jugador top. El unico obstáculo lo tiene con su cabeza, si lo supera está para cosas grandes. 🇦🇷🇦🇷🇦🇷",13,2025-04-29T18:23:21Z,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2023}",0.0,0.921,0.079,0.2023,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,19,The power of drop shots from Francisco Cerundolo,1,2025-04-29T18:34:05Z,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}",0.231,0.769,0.0,-0.2732,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,20,Cerundulo será un durisimo contendiente para cualquiera de los jugadores top. Tiene muchas chances de una magnifica temporada en clay,11,2025-04-29T17:59:37Z,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}",0.0,0.833,0.167,0.3818,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,21,Not surprised. He’s a giant slayer. One of the only players (except Alcaraz) that I believe can give a resurgent Sinner real trouble consistently (check their h2h if you don’t believe me),63,2025-04-29T17:49:40Z,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.5213}",0.127,0.873,0.0,-0.5213,Negative
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,22,Bro was ON!!,0,2025-04-29T21:28:29Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,23,Cerundolo is underrated player. To me he is due for a big result. He was excellent on the sunshine double. His forhend is awesomw,1,2025-04-29T19:43:46Z,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.7845}",0.0,0.761,0.239,0.7845,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,24,"Underrated player. On clay he is a beast. Forehand so strong from the base line, depth of shot to just be inside the lines throws players off.",0,2025-05-01T08:38:05Z,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.6418}",0.0,0.86,0.14,0.6418,Positive
Mutua Madrid Open,2025-04-29,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,1.44,2.75,5-7 3-6,11.5,True,Zverev,Cerundolo F.,19,Zverev vs Cerundolo Mutua Madrid Open 2025 highlights,Qbes9GOWUwk,Alexander Zverev vs Francisco Cerundolo Match Highlights | Madrid 2025,Tennis TV,2025-04-29T17:45:20Z,https://www.youtube.com/watch?v=Qbes9GOWUwk,25,"Chingón, los hermanos Cerúndolo la están rompiendo, bien por ellos, especialmente Fran, envidia de la buena porque en México faltan jugadores así",5,2025-04-29T18:25:07Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,1,Do people watch this thinking it's Indian Wells 2026 rather than Miami 2025? It sure seems that way judging by the comments.,47,2026-03-12T16:05:00Z,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5106}",0.0,0.823,0.177,0.5106,Positive
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,2,admin~ gd job~ so gd to hv such long highlights,0,2026-03-13T00:36:27Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,3,ugh... here I am towards the end and I thought this was Indian Wells 2026.... :P :P :P,4,2026-03-12T17:59:20Z,"{'neg': 0.108, 'neu': 0.5, 'pos': 0.392, 'compound': 0.7506}",0.108,0.5,0.392,0.7506,Positive
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,4,LOL This is Miami guys not Indian Wells hahaha The match doesn't start for 2 hours from now! 😂😂😂😂😂😂,3,2026-03-12T16:01:00Z,"{'neg': 0.212, 'neu': 0.436, 'pos': 0.352, 'compound': 0.9482}",0.212,0.436,0.352,0.9482,Positive
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,5,Well done,2,2026-03-12T14:40:58Z,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",0.0,0.323,0.677,0.2732,Positive
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,6,Thank you for choosing Thumbnails that do not spoil the results! 👍❤️👍,2,2026-03-12T16:14:00Z,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4199}",0.0,0.851,0.149,0.4199,Positive
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,7,bien fils,1,2026-03-12T18:32:01Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,8,"Jogo velho, pow... tsc...",0,2026-03-12T18:10:56Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,9,"Commentator: ''The world number 2, Zverev'' WTF!?!",4,2026-03-12T15:18:19Z,"{'neg': 0.448, 'neu': 0.438, 'pos': 0.114, 'compound': -0.7019}",0.448,0.438,0.114,-0.7019,Negative
Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Fils A.,Fils A.,2,18,7945,2480,1.3,3.5,6-3 3-6 4-6,10.0,True,Zverev,Fils A.,20,Zverev vs Fils Miami Open 2025 highlights,A2ZoSDDmmQA,Alexander Zverev vs Arthur Fils Rollercoaster Clash 🥵 | Miami 2025 Extended Highlights,Tennis TV,2026-03-12T14:00:15Z,https://www.youtube.com/watch?v=A2ZoSDDmmQA,10,Fils needs this body back.,2,2026-03-12T16:35:03Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
